R:A::C:P,antag,fool,other,protag
antag,0.03225806451612903,0.007462686567164179,0.03188405797101449,0.06217616580310881
fool,0.012903225806451613,0.11194029850746269,0.008695652173913044,0.015544041450777202
other,0.896774193548387,0.8507462686567164,0.9565217391304348,0.8134715025906736
protag,0.05806451612903226,0.029850746268656716,0.002898550724637681,0.10880829015544041
