R:A::C:P,0 2,1,3,4 5 6
0 2,0.4626865671641791,0.32142857142857145,0.41935483870967744,0.48484848484848486
1,0.43283582089552236,0.6428571428571429,0.3870967741935484,0.3333333333333333
3,0.029850746268656716,0.03571428571428571,0.06451612903225806,0.06060606060606061
4 5 6,0.07462686567164178,0.0,0.12903225806451613,0.12121212121212122
