R:A::C:P,0 4 5,1 2 3,6
0 4 5,0.4305555555555556,0.16666666666666666,0.3333333333333333
1 2 3,0.5555555555555556,0.8214285714285714,0.6666666666666666
6,0.013888888888888888,0.011904761904761904,0.0
