R:A::C:P,0,1 2 4,3,5 6
0,0.12598425196850394,0.05405405405405406,0.016853932584269662,0.019021739130434784
1 2 4,0.547244094488189,0.5945945945945946,0.48314606741573035,0.41304347826086957
3,0.06692913385826772,0.06925675675675676,0.08426966292134831,0.07880434782608696
5 6,0.25984251968503935,0.28209459459459457,0.4157303370786517,0.4891304347826087
