R:A::C:P,0,1 2,3 4 5 6
0,0.16911764705882354,0.07509881422924901,0.07908163265306123
1 2,0.6102941176470589,0.6561264822134387,0.5178571428571429
3 4 5 6,0.22058823529411764,0.26877470355731226,0.4030612244897959
