R:A::C:P,comedy,history,tragedy
comedy,0.627906976744186,0.14883720930232558,0.22325581395348837
history,0.1878453038674033,0.7071823204419889,0.10497237569060773
tragedy,0.2830188679245283,0.1949685534591195,0.5220125786163522
