R:A::C:P,comedy,history,tragedy
comedy,0.6308411214953271,0.16753926701570682,0.32
history,0.1588785046728972,0.6701570680628273,0.12666666666666668
tragedy,0.2102803738317757,0.16230366492146597,0.5533333333333333
