R:A::C:P,0 1 3,2,4 5 6
0 1 3,0.7286821705426356,0.6590909090909091,0.6081081081081081
2,0.17829457364341086,0.22727272727272727,0.28378378378378377
4 5 6,0.09302325581395349,0.11363636363636363,0.10810810810810811
