R:A::C:P,0 1,2 4,3 5 6
0 1,0.30319148936170215,0.14095744680851063,0.15691489361702127
2 4,0.07712765957446809,0.08776595744680851,0.08776595744680851
3 5 6,0.023936170212765957,0.05851063829787234,0.06382978723404255
