R:A::C:P,0,1 5,2,3 6,4
0,0.4857142857142857,0.2,0.05714285714285714,0.05714285714285714,0.2
1 5,0.25675675675675674,0.3108108108108108,0.16216216216216217,0.1891891891891892,0.08108108108108109
2,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.38235294117647056,0.029411764705882353
3 6,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222
4,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855
