R:A::C:P,0 5,1 6,2 4,3
0 5,0.1580188679245283,0.10185185185185185,0.10335195530726257,0.12359550561797752
1 6,0.5518867924528302,0.6134259259259259,0.5139664804469274,0.5
2 4,0.21226415094339623,0.22916666666666666,0.2988826815642458,0.29213483146067415
3,0.07783018867924528,0.05555555555555555,0.08379888268156424,0.08426966292134831
