R:A::C:P,0 5,1 6,2 4,3
0 5,0.3941176470588235,0.25882352941176473,0.21764705882352942,0.12941176470588237
1 6,0.30310880829015546,0.3432642487046632,0.23834196891191708,0.11528497409326424
2 4,0.25862068965517243,0.28448275862068967,0.3074712643678161,0.14942528735632185
3,0.3235294117647059,0.23529411764705882,0.29411764705882354,0.14705882352941177
