R:A::C:P,0 5,1 6,2 4,3
0 5,0.048132183908045974,0.031609195402298854,0.02658045977011494,0.015804597701149427
1 6,0.16810344827586207,0.1903735632183908,0.13218390804597702,0.0639367816091954
2 4,0.06465517241379311,0.07112068965517242,0.07686781609195402,0.03735632183908046
3,0.023706896551724137,0.017241379310344827,0.021551724137931036,0.010775862068965518
