R:A::C:P,0 6,1,2 3 4 5
0 6,0.10121457489878542,0.024291497975708502,0.06882591093117409
1,0.18218623481781376,0.05668016194331984,0.22267206477732793
2 3 4 5,0.0931174089068826,0.03643724696356275,0.2145748987854251
