R:A::C:P,0 4 5,1 6,2,3
0 4 5,0.15159574468085107,0.047872340425531915,0.02127659574468085,0.02127659574468085
1 6,0.2154255319148936,0.15691489361702127,0.06382978723404255,0.047872340425531915
2,0.07180851063829788,0.08776595744680851,0.034574468085106384,0.02127659574468085
3,0.026595744680851064,0.007978723404255319,0.015957446808510637,0.007978723404255319
