R:A::C:P,0 2 4,1,3 5,6
0 2 4,0.5,0.15845070422535212,0.2676056338028169,0.07394366197183098
1,0.42142857142857143,0.25,0.20357142857142857,0.125
3 5,0.37383177570093457,0.14018691588785046,0.3364485981308411,0.14953271028037382
6,0.43636363636363634,0.15454545454545454,0.2545454545454545,0.15454545454545454
