R:A::C:P,0,1 2 3 5,4 6
0,0.3939393939393939,0.12658227848101267,0.2857142857142857
1 2 3 5,0.5757575757575758,0.8481012658227848,0.5714285714285714
4 6,0.030303030303030304,0.02531645569620253,0.14285714285714285
