R:A::C:P,0,1,2 6,3 5,4
0,0.07446808510638298,0.02127659574468085,0.023936170212765957,0.02127659574468085,0.018617021276595744
1,0.125,0.08244680851063829,0.12234042553191489,0.05585106382978723,0.05585106382978723
2 6,0.02925531914893617,0.05053191489361702,0.08776595744680851,0.047872340425531915,0.0425531914893617
3 5,0.013297872340425532,0.0026595744680851063,0.034574468085106384,0.03723404255319149,0.015957446808510637
4,0.005319148936170213,0.0,0.010638297872340425,0.0026595744680851063,0.018617021276595744
