R:A::C:P,0 1 2,3 5 6,4
0 1 2,0.5753424657534246,0.3013698630136986,0.1232876712328767
3 5 6,0.35144312393887944,0.5059422750424448,0.14261460101867574
4,0.3972602739726027,0.3835616438356164,0.2191780821917808
