R:A::C:P,0 5,1 4,2,3 6
0 5,0.1580188679245283,0.12028301886792453,0.10119047619047619,0.09308510638297872
1 4,0.3160377358490566,0.4056603773584906,0.3273809523809524,0.2473404255319149
2,0.1721698113207547,0.19811320754716982,0.24404761904761904,0.2047872340425532
3 6,0.35377358490566035,0.2759433962264151,0.3273809523809524,0.45478723404255317
