R:A::C:P,0 1 2 3 4,5,6
0 1 2 3 4,0.7922651933701658,0.09834254143646409,0.10939226519337017
5,0.75,0.13541666666666666,0.11458333333333333
6,0.6010230179028133,0.17391304347826086,0.22506393861892582
