R:A::C:P,0 1 2 3 4,5,6
0 1 2 3 4,0.7001953125,0.5235294117647059,0.5
5,0.0703125,0.07647058823529412,0.05555555555555555
6,0.2294921875,0.4,0.4444444444444444
