R:A::C:P,0,1 2 3,4,5
0,0.42105263157894735,0.47368421052631576,0.0,0.10526315789473684
1 2 3,0.2413793103448276,0.7413793103448276,0.0,0.017241379310344827
4,0.0,0.5,0.5,0.0
5,0.0,1.0,0.0,0.0
