R:A::C:P,0 2,1 4 5 6,3
0 2,0.1949685534591195,0.15723270440251572,0.08176100628930817
1 4 5 6,0.2138364779874214,0.20754716981132076,0.10062893081761007
3,0.012578616352201259,0.018867924528301886,0.012578616352201259
