R:A::C:P,0 3,1 2,4 5 6
0 3,0.28,0.1780821917808219,0.17567567567567569
1 2,0.61,0.7397260273972602,0.7162162162162162
4 5 6,0.11,0.0821917808219178,0.10810810810810811
