R:A::C:P,0,1 4,2 3 5 6
0,0.4666666666666667,0.25,0.2833333333333333
1 4,0.2722222222222222,0.3277777777777778,0.4
2 3 5 6,0.11764705882352941,0.3088235294117647,0.5735294117647058
