R:A::C:P,0,1 4,2 3 5 6
0,0.07446808510638298,0.0398936170212766,0.04521276595744681
1 4,0.13031914893617022,0.15691489361702127,0.19148936170212766
2 3 5 6,0.0425531914893617,0.11170212765957446,0.2074468085106383
