R:A::C:P,0 1,2 4 5,3,6
0 1,0.75,0.46616541353383456,0.5405405405405406,0.5555555555555556
2 4 5,0.21710526315789475,0.3383458646616541,0.35135135135135137,0.3888888888888889
3,0.013157894736842105,0.11278195488721804,0.08108108108108109,0.037037037037037035
6,0.019736842105263157,0.08270676691729323,0.02702702702702703,0.018518518518518517
