R:A::C:P,0 1 2 5,3 6,4
0 1 2 5,0.648910411622276,0.4946808510638298,0.5473684210526316
3 6,0.3050847457627119,0.45478723404255317,0.3684210526315789
4,0.04600484261501211,0.05053191489361702,0.08421052631578947
