R:A::C:P,0 1 2 5,3 6,4
0 1 2 5,0.648910411622276,0.22518159806295399,0.12590799031476999
3 6,0.5111561866125761,0.34685598377281945,0.14198782961460446
4,0.5205479452054794,0.2602739726027397,0.2191780821917808
