R:A::C:P,0,1 2 5,3 4 6
0,0.5,0.23809523809523808,0.2619047619047619
1 2 5,0.23863636363636365,0.39204545454545453,0.3693181818181818
3 4 6,0.06896551724137931,0.3448275862068966,0.5862068965517241
