R:A::C:P,0,1 2 5,3 4 6
0,0.08502024291497975,0.04048582995951417,0.044534412955465584
1 2 5,0.1700404858299595,0.2793522267206478,0.2631578947368421
3 4 6,0.008097165991902834,0.04048582995951417,0.06882591093117409
