R:A::C:P,0 1 3 6,2 4,5
0 1 3 6,0.6965944272445821,0.6907894736842105,0.6862745098039216
2 4,0.2476780185758514,0.2565789473684211,0.3137254901960784
5,0.05572755417956656,0.05263157894736842,0.0
