R:A::C:P,antag,fool,other,protag
antag,0.06896551724137931,0.06896551724137931,0.6551724137931034,0.20689655172413793
fool,0.08695652173913043,0.5217391304347826,0.30434782608695654,0.08695652173913043
other,0.026695526695526696,0.02886002886002886,0.9213564213564214,0.023088023088023088
protag,0.22857142857142856,0.05714285714285714,0.22857142857142856,0.4857142857142857
