R:A::C:P,antag,fool,other,protag
antag,0.04081632653061224,0.03571428571428571,0.014492753623188406,0.10526315789473684
fool,0.04081632653061224,0.21428571428571427,0.005339435545385202,0.03508771929824561
other,0.7551020408163265,0.7142857142857143,0.9740655987795576,0.5614035087719298
protag,0.16326530612244897,0.03571428571428571,0.006102212051868803,0.2982456140350877
