R:A::C:P,0 4,1 2 5 6,3
0 4,0.04454022988505747,0.04956896551724138,0.011494252873563218
1 2 5 6,0.2514367816091954,0.4640804597701149,0.10560344827586207
3,0.022988505747126436,0.039511494252873564,0.010775862068965518
