R:A::C:P,0 3,1 2 5,4 6
0 3,0.1550925925925926,0.12762237762237763,0.09278350515463918
1 2 5,0.5555555555555556,0.5681818181818182,0.48195876288659795
4 6,0.28935185185185186,0.3041958041958042,0.4252577319587629
