R:A::C:P,0 3,1 2 5,4 6
0 3,0.3806818181818182,0.4147727272727273,0.20454545454545456
1 2 5,0.3191489361702128,0.4321808510638298,0.24867021276595744
4 6,0.26939655172413796,0.375,0.35560344827586204
