R:C::C:G,0,1,2,3,4,5,6,p
0,6,8,5,13,22,14
1,7,32,35,43,72,37
2,7,21,16,19,26,22
3,1,8,7,8,6,4
4,4,10,3,2,2,3
5,4,10,5,2,2,3
6,3,14,4,6,6,4
p,1,2,1,7,5,6
