R:A::C:P,0,1 2 6,3,4 5
0,0.2153846153846154,0.10666666666666667,0.0967741935483871,0.09174311926605505
1 2 6,0.6923076923076923,0.7288888888888889,0.6935483870967742,0.7064220183486238
3,0.023076923076923078,0.07555555555555556,0.08064516129032258,0.08256880733944955
4 5,0.06923076923076923,0.08888888888888889,0.12903225806451613,0.11926605504587157
