R:A::C:P,0 6,1,2 3,4,5
0 6,0.12284482758620689,0.039511494252873564,0.07543103448275862,0.04382183908045977,0.05244252873563218
1,0.09482758620689655,0.07255747126436782,0.05244252873563218,0.035919540229885055,0.017959770114942528
2 3,0.07686781609195402,0.04382183908045977,0.07902298850574713,0.035201149425287355,0.035919540229885055
4,0.010057471264367816,0.0035919540229885057,0.020833333333333332,0.011494252873563218,0.00646551724137931
5,0.020114942528735632,0.008620689655172414,0.020833333333333332,0.010057471264367816,0.009339080459770116
