R:A::C:P,0 6,1,2 3,4,5
0 6,0.36774193548387096,0.11827956989247312,0.22580645161290322,0.13118279569892474,0.15698924731182795
1,0.3464566929133858,0.2650918635170604,0.19160104986876642,0.13123359580052493,0.06561679790026247
2 3,0.2838196286472148,0.16180371352785147,0.2917771883289125,0.129973474801061,0.13262599469496023
4,0.1917808219178082,0.0684931506849315,0.3972602739726027,0.2191780821917808,0.1232876712328767
5,0.2916666666666667,0.125,0.3020833333333333,0.14583333333333334,0.13541666666666666
