R:A::C:P,0 6,1,2 3,4,5
0 6,0.37831858407079644,0.23504273504273504,0.30346820809248554,0.32105263157894737,0.4294117647058823
1,0.2920353982300885,0.43162393162393164,0.21098265895953758,0.2631578947368421,0.14705882352941177
2 3,0.23672566371681417,0.2606837606837607,0.3179190751445087,0.2578947368421053,0.29411764705882354
4,0.030973451327433628,0.021367521367521368,0.0838150289017341,0.08421052631578947,0.052941176470588235
5,0.061946902654867256,0.05128205128205128,0.0838150289017341,0.07368421052631578,0.07647058823529412
