R:A::C:P,0 2 3 4,1 6,5
0 2 3 4,0.22701149425287356,0.10344827586206896,0.04597701149425287
1 6,0.2974137931034483,0.1903735632183908,0.0668103448275862
5,0.04310344827586207,0.016522988505747127,0.009339080459770116
