R:A::C:P,0 2 3 4,1 6,5
0 2 3 4,0.4,0.3333333333333333,0.3764705882352941
1 6,0.5240506329113924,0.6134259259259259,0.5470588235294118
5,0.0759493670886076,0.05324074074074074,0.07647058823529412
