name,overall,average,f1,mcc
01-23456,0.673132183908046,0.6379290933186343,0.6351745299565741,0.27118598706272307
01356-24,0.646551724137931,0.5335249042145593,0.5331750130191648,0.06642562202767092
0124-356,0.6127873563218391,0.5985502159770132,0.5991226828167118,0.1994442376687877
