R:A::C:P,0 2,1 5,3 4,6
0 2,0.08548850574712644,0.07758620689655173,0.05890804597701149,0.028735632183908046
1 5,0.11350574712643678,0.10847701149425287,0.08405172413793104,0.036637931034482756
3 4,0.040229885057471264,0.029454022988505746,0.042385057471264365,0.013649425287356323
6,0.0639367816091954,0.07471264367816093,0.07902298850574713,0.06321839080459771
