R:A::C:P,0 2,1 5,3 4,6
0 2,0.28199052132701424,0.26732673267326734,0.22282608695652173,0.20202020202020202
1 5,0.3744075829383886,0.37376237623762376,0.3179347826086957,0.25757575757575757
3 4,0.13270142180094788,0.10148514851485149,0.16032608695652173,0.09595959595959595
6,0.2109004739336493,0.25742574257425743,0.29891304347826086,0.4444444444444444
