R:A::C:P,0 1 6,2 5,3 4
0 1 6,0.5425531914893617,0.21749408983451538,0.23995271867612294
2 5,0.4501347708894879,0.2641509433962264,0.2857142857142857
3 4,0.34285714285714286,0.32,0.33714285714285713
