R:A::C:P,0 1 6,2 5,3 4
0 1 6,0.3297413793103448,0.13218390804597702,0.14583333333333334
2 5,0.11997126436781609,0.07040229885057471,0.07614942528735633
3 4,0.04310344827586207,0.040229885057471264,0.042385057471264365
