name,overall,average,f1,mcc
0-1-23-46-5,0.2919334186939821,0.2884402024918228,0.26716902045744123,0.10088938309183697
0-1-2-3-456,0.30089628681177977,0.2838974195603695,0.25949451178833344,0.09836686638237145
01-2-3-46-5,0.34314980793854033,0.2754963514284699,0.26188657438274465,0.09620594404793029
0-1-2-35-46,0.26888604353393086,0.2836435150254639,0.25942912350771036,0.0957334559029772
0-1-2-346-5,0.2893725992317542,0.28145996915042504,0.25738468393082736,0.09362511117661329
0-1-25-3-46,0.2893725992317542,0.281225532984347,0.26054204300403944,0.09289872678524154
0-12-3-46-5,0.33418693982074266,0.2830266650605862,0.2525221269526764,0.08898916767177699
0-13-2-46-5,0.29961587708066584,0.27997421007234197,0.25919309372604105,0.0876148001146161
0-1-246-3-5,0.32522407170294493,0.27834637611824975,0.2546413290407997,0.08756320391728285
05-1-2-3-46,0.2701664532650448,0.2678016352306972,0.24830393251469013,0.08275829657103896
03-1-2-46-5,0.2612035851472471,0.2621120265937201,0.24455792656020012,0.07684260683306486
046-1-2-3-5,0.29577464788732394,0.26208808318722643,0.24332150718651863,0.07657144750177158
0-15-2-3-46,0.2919334186939821,0.2706030535595331,0.2498128116855304,0.07437480472210732
02-1-3-46-5,0.28681177976952626,0.263500414507025,0.2472434908888279,0.07431883277114687
0-146-2-3-5,0.34699103713188223,0.2678441745597561,0.24440580049813235,0.06800709976045069
