R:A::C:P,0 4 5 6,1,2 3
0 4 5 6,0.6875,0.10416666666666667,0.20833333333333334
1,0.4142857142857143,0.2571428571428571,0.32857142857142857
2 3,0.3170731707317073,0.12195121951219512,0.5609756097560976
