R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.3333333333333333,0.21212121212121213,0.25
1,0.42105263157894735,0.6666666666666666,0.3611111111111111
2 4 6,0.24561403508771928,0.12121212121212122,0.3888888888888889
