R:A::C:P,0 3,1 4,2,5,6
0 3,0.5,0.35714285714285715,0.09523809523809523,0.047619047619047616,0.0
1 4,0.42857142857142855,0.35064935064935066,0.15584415584415584,0.06493506493506493,0.0
2,0.4411764705882353,0.14705882352941177,0.23529411764705882,0.11764705882352941,0.058823529411764705
5,0.5,0.0,0.25,0.0,0.25
6,1.0,0.0,0.0,0.0,0.0
