R:A::C:P,0 5 6,1 2 3,4
0 5 6,0.5080213903743316,0.3582887700534759,0.13368983957219252
1 2 3,0.41424802110817943,0.4551451187335092,0.13060686015831136
4,0.3150684931506849,0.4657534246575342,0.2191780821917808
