R:A::C:P,antag,fool,other,protag
antag,0.3103448275862069,0.034482758620689655,0.06896551724137931,0.5862068965517241
fool,0.17391304347826086,0.6521739130434783,0.043478260869565216,0.13043478260869565
other,0.227994227994228,0.1774891774891775,0.37734487734487737,0.21717171717171718
protag,0.2571428571428571,0.11428571428571428,0.0,0.6285714285714286
