R:A::C:P,antag,fool,other,protag
antag,0.026627218934911243,0.0037593984962406013,0.0038022813688212928,0.04956268221574344
fool,0.011834319526627219,0.05639097744360902,0.0019011406844106464,0.008746355685131196
other,0.9349112426035503,0.924812030075188,0.9942965779467681,0.8775510204081632
protag,0.026627218934911243,0.015037593984962405,0.0,0.0641399416909621
