R:A::C:P,0 3,1,2,4 5 6
0 3,0.11336032388663968,0.024291497975708502,0.02834008097165992,0.05263157894736842
1,0.1862348178137652,0.05668016194331984,0.08906882591093117,0.12955465587044535
2,0.06072874493927125,0.032388663967611336,0.04048582995951417,0.08502024291497975
4 5 6,0.044534412955465584,0.004048582995951417,0.020242914979757085,0.032388663967611336
