R:A::C:P,0 3,1,2,4 5 6
0 3,0.28,0.20689655172413793,0.1590909090909091,0.17567567567567569
1,0.46,0.4827586206896552,0.5,0.43243243243243246
2,0.15,0.27586206896551724,0.22727272727272727,0.28378378378378377
4 5 6,0.11,0.034482758620689655,0.11363636363636363,0.10810810810810811
