R:A::C:P,0 3,1,2,4 5 6
0 3,0.5185185185185185,0.1111111111111111,0.12962962962962962,0.24074074074074073
1,0.40350877192982454,0.12280701754385964,0.19298245614035087,0.2807017543859649
2,0.2777777777777778,0.14814814814814814,0.18518518518518517,0.3888888888888889
4 5 6,0.44,0.04,0.2,0.32
