R:A::C:P,0,1 6,2,3 5,4
0,0.07446808510638298,0.034574468085106384,0.010638297872340425,0.02127659574468085,0.018617021276595744
1 6,0.1276595744680851,0.15691489361702127,0.06382978723404255,0.06648936170212766,0.06914893617021277
2,0.026595744680851064,0.08776595744680851,0.034574468085106384,0.03723404255319149,0.02925531914893617
3 5,0.013297872340425532,0.015957446808510637,0.02127659574468085,0.03723404255319149,0.015957446808510637
4,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.0026595744680851063,0.018617021276595744
