R:A::C:P,0,1 2 3 6,4,5
0,0.3230769230769231,0.11029411764705882,0.16666666666666666,0.0625
1 2 3 6,0.6307692307692307,0.8088235294117647,0.6666666666666666,0.9375
4,0.015384615384615385,0.03676470588235294,0.16666666666666666,0.0
5,0.03076923076923077,0.04411764705882353,0.0,0.0
