R:A::C:P,0 2 4 6,1,3 5
0 2 4 6,0.4550898203592814,0.4827586206896552,0.45098039215686275
1,0.47904191616766467,0.4827586206896552,0.39215686274509803
3 5,0.0658682634730539,0.034482758620689655,0.1568627450980392
