R:A::C:P,0 5,1,2 3 4,6
0 5,0.3923076923076923,0.15384615384615385,0.3384615384615385,0.11538461538461539
1,0.30714285714285716,0.25,0.31785714285714284,0.125
2 3 4,0.29118773946360155,0.1532567049808429,0.47126436781609193,0.0842911877394636
6,0.22727272727272727,0.15454545454545454,0.4636363636363636,0.15454545454545454
